2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:44		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:45		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:46		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:47		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:48		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:49		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:50		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:51		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:52		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:53		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:54		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:55		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:56		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:57		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:58		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:59		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:59		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:59		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:59		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-04-17/20:21:59		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
